driver_id,customer_id,compatibility,explicit_rating,trip_type,completed
DRV0191,CST0207,0.624,3,errand,1
DRV0104,CST0085,0.616,4,long_distance,1
DRV0032,CST0412,0.518,3,nightlife,1
DRV0153,CST0188,0.601,3,errand,1
DRV0105,CST0195,0.83,4,event,1
DRV0006,CST0161,0.805,4,event,1
DRV0004,CST0110,0.67,4,event,1
DRV0192,CST0075,0.614,3,event,1
DRV0194,CST0383,0.597,3,airport,1
DRV0077,CST0202,0.6,4,airport,1
DRV0058,CST0462,0.77,4,event,1
DRV0102,CST0238,0.63,4,wedding,1
DRV0052,CST0237,0.927,5,airport,1
DRV0013,CST0125,0.745,4,airport,1
DRV0025,CST0151,0.64,4,errand,1
DRV0119,CST0465,0.815,4,event,1
DRV0110,CST0039,0.807,4,long_distance,1
DRV0131,CST0282,0.721,4,event,1
DRV0122,CST0034,0.584,4,errand,1
DRV0079,CST0472,0.661,4,long_distance,1
DRV0025,CST0074,0.873,5,wedding,1
DRV0069,CST0030,0.999,4,nightlife,1
DRV0161,CST0266,0.73,4,errand,1
DRV0103,CST0171,0.649,3,long_distance,1
DRV0159,CST0167,0.592,4,errand,1
DRV0132,CST0299,0.762,4,nightlife,1
DRV0194,CST0249,0.715,4,event,1
DRV0009,CST0341,0.631,3,long_distance,1
DRV0144,CST0259,0.722,4,nightlife,0
DRV0039,CST0477,0.641,4,event,1
DRV0182,CST0225,0.658,4,wedding,1
DRV0068,CST0073,0.654,4,airport,1
DRV0050,CST0047,0.938,4,long_distance,1
DRV0100,CST0112,0.643,3,nightlife,1
DRV0003,CST0488,0.497,3,airport,1
DRV0145,CST0099,0.923,5,event,1
DRV0038,CST0218,0.709,4,long_distance,1
DRV0053,CST0000,0.552,3,nightlife,1
DRV0009,CST0135,0.621,4,wedding,1
DRV0016,CST0112,0.588,4,event,1
DRV0042,CST0473,0.593,4,wedding,1
DRV0020,CST0342,0.843,4,event,1
DRV0087,CST0315,0.837,4,wedding,0
DRV0120,CST0489,0.71,4,errand,1
DRV0140,CST0455,0.658,3,wedding,1
DRV0170,CST0167,0.666,4,long_distance,1
DRV0174,CST0427,0.946,5,wedding,1
DRV0174,CST0142,0.966,5,long_distance,1
DRV0062,CST0115,0.644,3,nightlife,1
DRV0069,CST0168,0.691,4,long_distance,1
DRV0185,CST0207,0.796,4,nightlife,0
DRV0076,CST0410,0.619,4,errand,1
DRV0037,CST0284,0.72,4,airport,1
DRV0056,CST0450,0.74,4,airport,1
DRV0039,CST0474,0.919,5,nightlife,1
DRV0129,CST0185,0.597,3,event,1
DRV0107,CST0290,0.634,3,errand,1
DRV0062,CST0083,0.874,5,long_distance,1
DRV0169,CST0033,0.579,3,errand,1
DRV0014,CST0223,0.829,5,event,1
DRV0039,CST0212,0.646,3,event,0
DRV0085,CST0480,0.623,3,errand,1
DRV0060,CST0249,0.457,3,event,1
DRV0101,CST0301,0.902,5,airport,1
DRV0060,CST0146,0.793,4,airport,1
DRV0042,CST0172,0.652,3,airport,1
DRV0151,CST0192,0.727,4,nightlife,1
DRV0021,CST0407,0.547,3,wedding,1
DRV0138,CST0219,0.818,4,event,1
DRV0178,CST0331,0.844,4,airport,0
DRV0000,CST0241,0.48,3,airport,1
DRV0074,CST0431,0.888,5,errand,1
DRV0179,CST0182,0.82,4,wedding,1
DRV0010,CST0084,0.882,5,errand,1
DRV0009,CST0298,0.761,4,nightlife,0
DRV0157,CST0000,0.637,3,airport,1
DRV0100,CST0421,0.686,4,event,1
DRV0151,CST0149,0.709,4,long_distance,1
DRV0018,CST0425,0.694,4,long_distance,1
DRV0016,CST0236,0.508,3,long_distance,1
DRV0040,CST0329,0.494,3,wedding,1
DRV0127,CST0310,0.947,5,airport,1
DRV0008,CST0201,0.7,4,errand,1
DRV0177,CST0242,0.896,5,event,1
DRV0130,CST0156,0.627,3,errand,1
DRV0102,CST0214,0.685,4,airport,1
DRV0079,CST0341,0.562,3,errand,1
DRV0118,CST0076,0.935,5,wedding,1
DRV0020,CST0030,0.899,5,long_distance,1
DRV0037,CST0055,0.964,5,event,1
DRV0185,CST0037,0.609,4,errand,1
DRV0176,CST0163,0.606,3,long_distance,1
DRV0123,CST0222,0.769,4,event,1
DRV0164,CST0342,0.696,4,wedding,1
DRV0150,CST0154,0.692,4,wedding,1
DRV0121,CST0335,0.652,4,nightlife,1
DRV0100,CST0098,0.831,3,errand,1
DRV0008,CST0430,0.478,3,errand,1
DRV0127,CST0237,0.746,4,wedding,0
DRV0181,CST0441,0.48,3,errand,1
DRV0083,CST0381,0.661,3,wedding,1
DRV0080,CST0490,0.639,4,long_distance,1
DRV0047,CST0003,0.673,3,airport,0
DRV0106,CST0047,0.853,5,event,1
DRV0085,CST0075,0.879,5,nightlife,1
DRV0061,CST0262,0.793,5,long_distance,1
DRV0071,CST0464,0.71,4,airport,1
DRV0106,CST0019,0.468,3,nightlife,1
DRV0182,CST0175,0.717,4,long_distance,1
DRV0000,CST0053,0.773,4,event,1
DRV0128,CST0103,0.939,4,airport,1
DRV0174,CST0337,0.78,4,wedding,1
DRV0070,CST0271,0.742,4,event,1
DRV0151,CST0313,0.72,4,long_distance,1
DRV0197,CST0486,0.903,4,wedding,1
DRV0116,CST0493,0.709,3,wedding,1
DRV0074,CST0275,1.0,5,event,1
DRV0085,CST0009,0.392,3,event,1
DRV0016,CST0242,0.78,4,event,1
DRV0155,CST0292,0.795,4,airport,1
DRV0151,CST0114,0.876,4,event,1
DRV0166,CST0436,0.975,5,nightlife,1
DRV0171,CST0463,0.81,4,long_distance,1
DRV0067,CST0002,0.845,4,long_distance,1
DRV0056,CST0487,0.747,4,event,1
DRV0000,CST0220,1.0,5,nightlife,0
DRV0070,CST0274,0.726,4,long_distance,0
DRV0004,CST0256,0.723,4,wedding,1
DRV0163,CST0403,0.768,4,errand,1
DRV0169,CST0026,0.618,3,event,0
DRV0054,CST0273,0.857,4,wedding,1
DRV0199,CST0059,0.762,4,airport,1
DRV0099,CST0287,1.0,5,wedding,1
DRV0139,CST0335,0.611,4,airport,1
DRV0109,CST0040,0.55,4,errand,1
DRV0122,CST0010,1.0,5,nightlife,1
DRV0191,CST0374,0.501,3,errand,1
DRV0074,CST0343,0.568,3,errand,1
DRV0109,CST0104,0.555,3,wedding,1
DRV0024,CST0391,0.851,4,errand,1
DRV0138,CST0354,0.589,3,long_distance,1
DRV0019,CST0079,0.775,5,nightlife,1
DRV0000,CST0488,0.516,3,airport,1
DRV0197,CST0406,0.764,4,errand,0
DRV0029,CST0391,0.767,4,event,1
DRV0128,CST0392,0.677,4,long_distance,1
DRV0031,CST0246,0.844,5,wedding,1
DRV0021,CST0182,0.867,4,nightlife,1
DRV0099,CST0412,0.795,4,airport,1
DRV0064,CST0371,0.838,4,nightlife,1
DRV0158,CST0411,1.0,5,nightlife,0
DRV0041,CST0074,0.863,4,errand,1
DRV0176,CST0273,0.727,4,airport,1
DRV0193,CST0323,0.858,4,errand,1
DRV0099,CST0405,0.624,3,event,1
DRV0131,CST0397,0.833,5,event,1
DRV0048,CST0317,0.584,3,wedding,1
DRV0150,CST0382,0.782,3,wedding,1
DRV0190,CST0116,0.79,4,wedding,0
DRV0199,CST0253,0.721,4,long_distance,1
DRV0099,CST0164,0.837,5,wedding,1
DRV0010,CST0018,0.929,5,event,1
DRV0146,CST0181,0.838,5,nightlife,0
DRV0095,CST0332,0.927,5,errand,1
DRV0001,CST0496,0.718,4,errand,1
DRV0021,CST0068,0.702,4,nightlife,1
DRV0143,CST0392,0.788,4,nightlife,1
DRV0121,CST0253,0.787,4,long_distance,0
DRV0185,CST0389,0.605,3,errand,1
DRV0008,CST0402,0.831,4,wedding,1
DRV0079,CST0274,0.529,3,event,1
DRV0027,CST0028,0.736,4,errand,1
DRV0035,CST0356,0.75,5,errand,1
DRV0039,CST0143,0.345,2,errand,1
DRV0019,CST0499,0.473,3,long_distance,1
DRV0127,CST0157,0.402,2,wedding,1
DRV0005,CST0013,0.584,3,errand,1
DRV0182,CST0047,0.725,4,airport,0
DRV0154,CST0306,0.835,4,nightlife,1
DRV0024,CST0499,0.847,4,errand,1
DRV0081,CST0454,0.634,4,nightlife,1
DRV0054,CST0298,0.984,5,nightlife,1
DRV0070,CST0159,0.787,4,long_distance,1
DRV0020,CST0415,1.0,5,wedding,1
DRV0147,CST0445,0.797,4,wedding,1
DRV0141,CST0336,0.716,3,errand,1
DRV0103,CST0385,0.734,4,nightlife,1
DRV0107,CST0047,0.552,4,wedding,1
DRV0189,CST0026,0.679,4,airport,1
DRV0150,CST0002,0.669,4,nightlife,1
DRV0010,CST0240,0.761,4,errand,1
DRV0027,CST0135,0.917,5,airport,1
DRV0143,CST0458,0.739,4,airport,1
DRV0043,CST0094,0.845,4,wedding,1
DRV0179,CST0443,0.897,4,nightlife,1
DRV0004,CST0240,0.952,5,airport,1
DRV0032,CST0086,0.632,3,wedding,0
DRV0174,CST0260,0.999,5,airport,0
DRV0001,CST0348,0.896,4,long_distance,1
DRV0147,CST0406,0.725,4,wedding,1
DRV0048,CST0252,0.741,4,long_distance,1
DRV0110,CST0108,0.439,3,long_distance,1
DRV0049,CST0422,0.884,4,long_distance,1
DRV0034,CST0207,0.595,3,long_distance,1
DRV0148,CST0147,0.848,5,errand,1
DRV0031,CST0361,0.638,4,event,1
DRV0154,CST0254,0.695,4,nightlife,0
DRV0103,CST0302,0.699,4,airport,1
DRV0176,CST0065,0.699,4,long_distance,1
DRV0164,CST0297,0.719,3,nightlife,0
DRV0063,CST0067,0.866,4,wedding,1
DRV0063,CST0381,0.884,5,nightlife,1
DRV0175,CST0202,0.541,3,airport,0
DRV0070,CST0491,0.523,3,nightlife,1
DRV0166,CST0107,0.65,4,wedding,1
DRV0178,CST0007,0.831,4,event,1
DRV0052,CST0228,0.702,4,airport,1
DRV0165,CST0402,0.531,3,nightlife,1
DRV0083,CST0210,0.627,4,event,1
DRV0174,CST0140,0.628,3,event,1
DRV0162,CST0074,0.621,3,airport,1
DRV0048,CST0445,0.55,3,wedding,1
DRV0169,CST0124,0.627,4,event,1
DRV0070,CST0223,0.468,3,nightlife,1
DRV0110,CST0237,0.669,4,airport,1
DRV0015,CST0383,0.858,4,event,1
DRV0052,CST0211,0.775,4,nightlife,1
DRV0036,CST0145,0.857,4,errand,1
DRV0196,CST0007,0.693,4,event,1
DRV0135,CST0033,0.627,4,long_distance,1
DRV0077,CST0329,0.894,5,airport,1
DRV0176,CST0442,0.728,4,errand,1
DRV0099,CST0138,0.905,5,airport,1
DRV0112,CST0463,0.879,4,airport,1
DRV0060,CST0330,0.374,2,event,1
DRV0141,CST0260,0.881,4,wedding,0
DRV0028,CST0137,0.741,4,wedding,1
DRV0065,CST0353,0.627,3,nightlife,1
DRV0168,CST0264,0.914,4,errand,1
DRV0005,CST0032,0.983,5,long_distance,0
DRV0027,CST0123,0.77,4,errand,1
DRV0062,CST0387,0.781,4,wedding,0
DRV0157,CST0294,0.586,4,long_distance,1
DRV0160,CST0254,0.908,5,long_distance,1
DRV0005,CST0167,0.778,4,wedding,1
DRV0107,CST0290,0.641,4,errand,1
DRV0049,CST0095,0.56,3,nightlife,1
DRV0184,CST0391,0.595,4,event,1
DRV0069,CST0300,0.601,4,airport,1
DRV0171,CST0431,0.665,4,long_distance,1
DRV0091,CST0049,0.581,3,event,1
DRV0050,CST0455,0.984,5,airport,1
DRV0086,CST0182,0.939,4,event,1
DRV0136,CST0170,0.784,4,event,1
DRV0143,CST0008,0.63,4,wedding,1
DRV0144,CST0458,0.896,5,airport,1
DRV0011,CST0104,0.953,5,event,1
DRV0189,CST0037,0.592,3,nightlife,1
DRV0140,CST0225,0.583,3,wedding,1
DRV0188,CST0109,0.863,4,airport,1
DRV0009,CST0131,0.688,4,nightlife,1
DRV0104,CST0061,0.672,4,errand,1
DRV0115,CST0457,0.833,4,airport,1
DRV0060,CST0313,0.439,2,nightlife,1
DRV0064,CST0405,0.783,4,long_distance,1
DRV0161,CST0480,0.859,4,airport,1
DRV0176,CST0141,0.776,4,long_distance,1
DRV0193,CST0356,0.59,4,wedding,1
DRV0125,CST0418,0.525,3,airport,1
DRV0084,CST0051,0.654,3,nightlife,1
DRV0058,CST0473,0.717,4,long_distance,1
DRV0109,CST0356,0.666,4,errand,0
DRV0192,CST0231,0.659,3,long_distance,1
DRV0006,CST0378,1.0,5,nightlife,0
DRV0146,CST0010,0.765,4,wedding,1
DRV0044,CST0421,0.749,4,airport,1
DRV0011,CST0375,0.857,4,airport,1
DRV0053,CST0101,0.417,3,airport,1
DRV0015,CST0338,0.698,4,event,1
DRV0034,CST0016,0.677,4,nightlife,1
DRV0185,CST0104,0.941,5,errand,1
DRV0194,CST0153,0.773,5,wedding,1
DRV0176,CST0032,0.91,5,airport,1
DRV0001,CST0087,0.575,3,errand,1
DRV0044,CST0350,0.637,4,event,1
DRV0195,CST0080,0.51,3,airport,1
DRV0106,CST0055,0.836,4,event,1
DRV0042,CST0136,0.495,3,wedding,1
DRV0142,CST0452,0.554,4,wedding,1
DRV0151,CST0460,0.775,4,long_distance,0
DRV0115,CST0080,0.557,3,long_distance,1
DRV0145,CST0110,0.937,4,event,1
DRV0156,CST0428,0.791,4,event,1
DRV0066,CST0310,0.727,4,airport,1
DRV0197,CST0427,0.961,5,nightlife,1
DRV0075,CST0192,0.748,4,long_distance,1
DRV0023,CST0447,0.89,5,long_distance,1
DRV0177,CST0064,0.76,4,nightlife,1
DRV0179,CST0273,0.604,3,nightlife,1
DRV0101,CST0465,0.732,4,wedding,1
DRV0188,CST0418,0.63,3,airport,1
DRV0046,CST0275,0.573,4,airport,1
DRV0061,CST0464,1.0,5,nightlife,1
DRV0155,CST0278,0.717,4,nightlife,1
DRV0141,CST0042,0.734,4,errand,1
DRV0023,CST0132,0.742,4,errand,1
DRV0034,CST0423,0.883,5,airport,1
DRV0125,CST0435,0.623,4,airport,1
DRV0056,CST0357,0.895,5,wedding,1
DRV0037,CST0319,0.817,4,event,1
DRV0184,CST0324,0.638,3,long_distance,1
DRV0194,CST0164,0.855,4,event,1
DRV0070,CST0433,0.693,3,errand,1
DRV0195,CST0005,0.634,3,nightlife,1
DRV0176,CST0012,0.775,4,wedding,1
DRV0082,CST0084,0.581,4,wedding,1
DRV0149,CST0041,0.507,3,nightlife,1
DRV0123,CST0487,0.422,2,nightlife,1
DRV0137,CST0331,0.933,5,errand,1
DRV0161,CST0383,0.852,5,long_distance,1
DRV0038,CST0180,0.706,3,errand,1
DRV0029,CST0406,0.748,4,long_distance,1
DRV0192,CST0149,0.79,4,errand,1
DRV0139,CST0416,0.928,4,airport,1
DRV0147,CST0276,0.738,4,event,1
DRV0133,CST0466,0.62,4,nightlife,1
DRV0195,CST0147,0.809,4,long_distance,1
DRV0010,CST0160,0.729,4,event,1
DRV0129,CST0222,0.511,3,event,1
DRV0153,CST0025,0.726,4,nightlife,1
DRV0062,CST0193,0.749,5,errand,1
DRV0022,CST0185,0.643,3,wedding,1
DRV0135,CST0076,0.639,3,event,1
DRV0031,CST0120,0.802,4,event,1
DRV0068,CST0261,0.57,4,airport,0
DRV0094,CST0338,0.818,4,nightlife,1
DRV0043,CST0401,0.575,3,long_distance,1
DRV0010,CST0282,0.638,4,wedding,1
DRV0120,CST0027,0.709,4,event,1
DRV0105,CST0308,0.5,3,long_distance,1
DRV0158,CST0181,0.846,4,nightlife,1
DRV0199,CST0325,0.583,4,long_distance,1
DRV0016,CST0031,0.674,4,errand,1
DRV0031,CST0443,0.91,4,event,1
DRV0135,CST0063,0.54,3,long_distance,1
DRV0189,CST0002,0.736,4,errand,1
DRV0066,CST0492,0.752,4,wedding,1
DRV0121,CST0255,0.897,5,airport,1
DRV0096,CST0367,0.67,4,airport,1
DRV0016,CST0204,0.9,5,errand,1
DRV0172,CST0033,0.601,4,airport,1
DRV0158,CST0347,0.916,4,errand,1
DRV0133,CST0292,0.546,3,wedding,1
DRV0187,CST0157,0.585,3,event,1
DRV0005,CST0124,0.621,3,event,1
DRV0033,CST0188,0.812,4,wedding,1
DRV0135,CST0220,0.676,4,airport,1
DRV0199,CST0128,0.609,4,nightlife,1
DRV0010,CST0420,0.938,5,event,1
DRV0161,CST0199,0.601,4,airport,1
DRV0192,CST0191,0.939,5,errand,1
DRV0010,CST0095,0.909,5,event,1
DRV0184,CST0345,0.683,4,errand,1
DRV0174,CST0095,0.829,4,errand,1
DRV0186,CST0011,0.551,4,wedding,1
DRV0096,CST0157,0.671,4,event,1
DRV0074,CST0262,0.675,3,long_distance,0
DRV0135,CST0258,0.629,4,nightlife,1
DRV0187,CST0055,0.904,5,errand,1
DRV0178,CST0256,0.628,3,long_distance,1
DRV0070,CST0169,0.508,3,wedding,0
DRV0119,CST0312,0.554,3,wedding,1
DRV0176,CST0174,0.47,2,nightlife,1
DRV0163,CST0029,0.808,4,errand,1
DRV0055,CST0106,0.747,4,errand,1
DRV0134,CST0131,0.721,4,long_distance,1
DRV0181,CST0062,0.878,5,event,1
DRV0036,CST0412,0.888,5,nightlife,1
DRV0182,CST0307,0.637,4,event,1
DRV0184,CST0449,0.519,3,nightlife,1
DRV0155,CST0499,0.568,3,airport,1
DRV0023,CST0323,0.884,4,wedding,1
DRV0055,CST0068,0.867,4,event,1
DRV0057,CST0020,0.687,4,event,1
DRV0185,CST0039,0.967,5,nightlife,1
DRV0156,CST0389,0.783,4,long_distance,1
DRV0083,CST0199,0.399,2,nightlife,1
DRV0128,CST0439,0.759,4,event,1
DRV0184,CST0442,0.772,4,long_distance,1
DRV0002,CST0466,0.975,5,airport,1
DRV0006,CST0415,0.842,4,nightlife,1
DRV0085,CST0398,0.876,5,event,1
DRV0032,CST0428,0.619,4,long_distance,1
DRV0003,CST0125,0.824,5,wedding,1
DRV0120,CST0326,0.716,4,wedding,1
DRV0186,CST0145,0.582,3,long_distance,1
DRV0185,CST0464,0.647,4,event,1
DRV0158,CST0348,0.708,4,airport,1
DRV0156,CST0405,0.912,4,errand,1
DRV0014,CST0039,0.992,5,errand,1
DRV0031,CST0445,0.838,4,long_distance,1
DRV0147,CST0146,0.756,4,nightlife,1
DRV0057,CST0118,0.682,4,event,1
DRV0087,CST0429,0.648,4,nightlife,1
DRV0193,CST0208,0.557,3,airport,1
DRV0185,CST0080,0.555,4,airport,1
DRV0129,CST0075,0.521,3,nightlife,1
DRV0070,CST0171,0.651,4,errand,1
DRV0023,CST0130,0.957,5,nightlife,1
DRV0187,CST0150,0.694,4,airport,1
DRV0104,CST0481,0.433,2,wedding,1
DRV0093,CST0322,0.542,3,nightlife,1
DRV0086,CST0121,0.697,3,event,0
DRV0109,CST0222,0.467,3,wedding,1
DRV0177,CST0049,0.838,5,nightlife,1
DRV0109,CST0399,0.629,4,nightlife,0
DRV0049,CST0447,0.646,4,nightlife,1
DRV0052,CST0184,0.661,4,event,1
DRV0155,CST0045,0.784,4,nightlife,1
DRV0175,CST0233,0.633,4,nightlife,1
DRV0190,CST0108,0.68,4,nightlife,0
DRV0196,CST0111,0.796,4,errand,1
DRV0091,CST0026,0.37,2,event,1
DRV0046,CST0223,0.421,3,long_distance,1
DRV0160,CST0433,0.787,4,event,1
DRV0143,CST0329,0.756,4,airport,1
DRV0134,CST0425,0.688,4,errand,1
DRV0010,CST0059,0.85,4,airport,1
DRV0141,CST0002,0.92,5,long_distance,0
DRV0199,CST0099,0.684,4,errand,1
DRV0122,CST0441,0.824,4,wedding,1
DRV0188,CST0457,0.634,4,long_distance,1
DRV0011,CST0108,0.636,4,airport,1
DRV0157,CST0370,0.636,4,nightlife,1
DRV0170,CST0189,0.658,4,event,1
DRV0004,CST0310,0.752,4,nightlife,1
DRV0144,CST0297,0.669,4,wedding,1
DRV0074,CST0146,0.608,4,long_distance,1
DRV0004,CST0365,0.718,4,event,0
DRV0149,CST0413,0.548,3,airport,1
DRV0153,CST0361,0.908,4,long_distance,1
DRV0160,CST0215,0.937,5,long_distance,1
DRV0096,CST0445,0.813,5,wedding,1
DRV0141,CST0328,0.755,4,long_distance,1
DRV0190,CST0373,0.546,3,wedding,1
DRV0116,CST0045,0.555,3,long_distance,1
DRV0137,CST0401,0.482,3,errand,1
DRV0163,CST0487,0.638,4,long_distance,1
DRV0084,CST0289,0.577,4,nightlife,1
DRV0197,CST0256,0.554,3,errand,1
DRV0049,CST0488,0.685,4,airport,1
DRV0027,CST0094,0.882,5,airport,1
DRV0036,CST0397,0.706,4,event,1
DRV0143,CST0491,0.924,5,nightlife,1
DRV0179,CST0011,0.944,5,long_distance,1
DRV0101,CST0327,0.83,4,nightlife,1
DRV0106,CST0497,0.6,3,nightlife,1
DRV0044,CST0383,0.766,4,airport,1
DRV0185,CST0116,0.528,4,long_distance,1
DRV0083,CST0343,0.643,3,wedding,1
DRV0092,CST0332,0.833,4,airport,1
DRV0133,CST0070,0.748,4,wedding,1
DRV0193,CST0008,0.677,4,errand,1
DRV0088,CST0491,0.698,4,event,1
DRV0030,CST0072,0.559,4,wedding,1
DRV0111,CST0174,0.488,3,nightlife,1
DRV0037,CST0207,0.811,4,long_distance,1
DRV0139,CST0346,1.0,5,airport,1
DRV0068,CST0047,0.548,3,long_distance,1
DRV0096,CST0176,0.741,4,event,1
DRV0055,CST0007,0.703,4,long_distance,1
DRV0109,CST0050,0.381,3,wedding,1
DRV0037,CST0392,0.621,3,airport,1
DRV0080,CST0292,0.839,5,errand,0
DRV0192,CST0061,0.797,4,errand,1
DRV0198,CST0136,0.777,4,event,1
DRV0061,CST0300,0.934,5,errand,1
DRV0069,CST0320,0.87,5,nightlife,1
DRV0042,CST0244,0.532,3,airport,1
DRV0170,CST0436,0.673,3,long_distance,1
DRV0100,CST0464,0.948,5,event,1
DRV0014,CST0059,0.786,4,event,1
DRV0019,CST0041,0.848,5,wedding,1
DRV0156,CST0171,0.716,4,nightlife,1
DRV0016,CST0192,0.61,3,long_distance,1
DRV0165,CST0142,0.509,3,nightlife,1
DRV0155,CST0037,0.517,3,wedding,1
DRV0116,CST0208,0.967,5,airport,1
DRV0133,CST0100,0.56,3,long_distance,0
DRV0164,CST0210,0.652,4,wedding,1
DRV0186,CST0188,0.498,4,airport,1
DRV0069,CST0008,0.869,5,event,1
DRV0153,CST0144,0.781,4,event,1
DRV0182,CST0482,0.608,4,event,1
DRV0185,CST0206,0.792,4,event,1
DRV0152,CST0070,0.697,4,errand,1
DRV0023,CST0381,0.966,5,event,1
DRV0121,CST0472,0.791,4,event,1
DRV0041,CST0289,0.836,4,wedding,0
DRV0017,CST0393,0.521,2,errand,1
DRV0134,CST0345,0.669,4,long_distance,1
DRV0049,CST0101,0.393,3,airport,1
DRV0022,CST0479,0.695,4,airport,0
DRV0080,CST0183,0.352,2,wedding,0
DRV0051,CST0176,0.635,4,event,1
DRV0139,CST0474,1.0,5,nightlife,1
DRV0052,CST0434,0.91,5,airport,1
DRV0020,CST0308,0.769,4,airport,1
DRV0028,CST0112,0.625,4,event,1
DRV0131,CST0342,0.724,4,errand,1
DRV0126,CST0279,0.662,3,long_distance,0
DRV0096,CST0062,0.589,3,airport,1
DRV0019,CST0456,0.503,3,wedding,1
DRV0078,CST0135,0.709,4,long_distance,1
DRV0043,CST0442,0.791,4,long_distance,1
DRV0036,CST0442,0.641,4,event,1
DRV0011,CST0498,0.93,5,nightlife,1
DRV0072,CST0027,0.432,3,airport,1
DRV0174,CST0128,0.965,4,nightlife,1
DRV0136,CST0055,0.743,4,airport,1
DRV0189,CST0404,0.641,4,event,1
DRV0043,CST0468,0.711,4,airport,1
DRV0041,CST0327,0.615,3,nightlife,1
DRV0150,CST0274,0.765,4,airport,1
DRV0049,CST0133,0.976,4,long_distance,0
DRV0107,CST0087,0.508,3,long_distance,1
DRV0188,CST0424,0.807,5,event,1
DRV0175,CST0310,0.633,3,event,1
DRV0109,CST0443,0.892,5,airport,1
DRV0138,CST0124,0.637,3,nightlife,1
DRV0045,CST0278,0.728,4,wedding,0
DRV0104,CST0014,0.66,4,errand,1
DRV0192,CST0230,0.905,4,wedding,1
DRV0179,CST0301,0.594,3,long_distance,1
DRV0109,CST0206,0.671,4,wedding,1
DRV0030,CST0232,0.551,3,event,1
DRV0103,CST0440,0.572,3,event,1
DRV0103,CST0265,0.774,4,airport,1
DRV0003,CST0186,0.527,3,nightlife,1
DRV0036,CST0043,0.792,4,wedding,1
DRV0046,CST0114,0.906,4,wedding,1
DRV0172,CST0081,0.801,4,nightlife,0
DRV0173,CST0447,0.643,4,wedding,1
DRV0198,CST0171,0.639,4,long_distance,0
DRV0026,CST0351,0.506,3,errand,1
DRV0038,CST0375,0.651,4,nightlife,1
DRV0197,CST0479,0.574,3,airport,1
DRV0146,CST0071,0.544,3,errand,1
DRV0116,CST0386,0.687,4,long_distance,0
DRV0142,CST0302,0.581,3,long_distance,1
DRV0068,CST0120,0.891,4,event,1
DRV0138,CST0147,0.721,4,long_distance,1
DRV0040,CST0064,0.445,3,nightlife,1
DRV0008,CST0487,0.45,3,long_distance,1
DRV0058,CST0339,0.946,5,long_distance,1
DRV0184,CST0306,0.841,5,wedding,1
DRV0129,CST0496,0.673,3,errand,1
DRV0076,CST0451,0.731,3,long_distance,1
DRV0188,CST0312,0.668,4,long_distance,1
DRV0016,CST0331,0.587,3,nightlife,1
DRV0115,CST0320,0.837,4,long_distance,1
DRV0192,CST0467,0.828,5,nightlife,1
DRV0112,CST0046,0.891,4,errand,1
DRV0060,CST0458,0.726,4,long_distance,1
DRV0099,CST0244,0.52,3,airport,1
DRV0168,CST0095,0.741,4,nightlife,0
DRV0115,CST0140,0.515,4,event,1
DRV0157,CST0032,0.852,4,wedding,1
DRV0118,CST0253,0.918,5,long_distance,1
DRV0098,CST0277,0.47,3,airport,1
DRV0147,CST0468,0.655,4,event,1
DRV0183,CST0432,0.881,4,airport,1
DRV0033,CST0163,0.941,5,long_distance,1
DRV0126,CST0383,0.912,5,nightlife,1
DRV0136,CST0162,0.795,4,wedding,1
DRV0102,CST0329,0.643,3,airport,1
DRV0060,CST0188,0.455,3,nightlife,1
DRV0007,CST0339,0.643,4,errand,1
DRV0099,CST0195,0.653,4,wedding,1
DRV0175,CST0233,0.682,4,long_distance,1
DRV0172,CST0063,0.441,3,airport,1
DRV0138,CST0090,0.938,5,wedding,1
DRV0095,CST0137,0.469,2,errand,1
DRV0134,CST0201,0.723,4,event,1
DRV0050,CST0071,0.858,5,errand,1
DRV0156,CST0150,0.758,4,airport,1
DRV0162,CST0487,0.626,3,airport,1
DRV0189,CST0294,0.566,3,errand,1
DRV0056,CST0443,0.617,4,airport,1
DRV0146,CST0478,0.605,3,nightlife,1
DRV0042,CST0133,0.813,4,nightlife,1
DRV0083,CST0095,0.592,3,long_distance,1
DRV0184,CST0477,0.691,4,event,1
DRV0087,CST0199,0.509,3,airport,0
DRV0043,CST0206,0.64,4,long_distance,1
DRV0177,CST0113,0.877,4,errand,1
DRV0175,CST0189,0.517,3,nightlife,1
DRV0129,CST0054,0.611,3,long_distance,1
DRV0094,CST0187,0.605,4,nightlife,0
DRV0125,CST0265,0.48,3,errand,0
DRV0143,CST0166,0.719,4,nightlife,1
DRV0193,CST0249,1.0,5,wedding,1
DRV0066,CST0114,0.796,5,nightlife,1
DRV0160,CST0319,0.771,4,nightlife,1
DRV0131,CST0422,0.749,4,long_distance,1
DRV0028,CST0467,0.615,3,event,1
DRV0042,CST0024,0.566,3,airport,1
DRV0180,CST0170,0.892,4,long_distance,1
DRV0009,CST0044,0.57,3,errand,1
DRV0078,CST0045,0.751,4,errand,1
DRV0027,CST0167,0.601,4,errand,1
DRV0055,CST0373,0.623,3,airport,1
DRV0054,CST0418,0.919,5,event,1
DRV0134,CST0049,0.696,3,airport,1
DRV0114,CST0435,0.87,4,errand,1
DRV0158,CST0136,0.838,4,airport,1
