trip_id,datetime,hour,day_of_week,month,is_weekend,is_night,is_rush_hour,distance_km,pickup_neighborhood,dropoff_neighborhood,weather,weather_encoded,driver_supply_ratio,event_demand_multiplier,active_drivers,pending_requests,price_usd,demand_supply_ratio
TR00731,2023-10-12 04:07:00,4,3,10,0,1,0,32.78,Doral,Doral,stormy,3,0.48,1.6,38,55,105.46,1.41
TR00732,2023-10-03 17:05:00,17,1,10,0,0,1,5.36,Little Havana,Coral Gables,cloudy,1,0.95,1.0,76,57,26.18,0.74
TR00733,2023-11-27 16:09:00,16,0,11,0,0,0,23.51,Coconut Grove,Coral Gables,rainy,2,0.77,1.0,61,19,62.39,0.31
TR00734,2023-04-03 21:51:00,21,0,4,0,0,0,20.96,South Beach,Aventura,cloudy,1,0.58,1.0,46,64,53.26,1.36
TR00735,2023-11-27 17:04:00,17,0,11,0,0,1,5.26,Brickell,Coral Gables,cloudy,1,0.8,1.5,64,97,37.37,1.49
TR00736,2023-10-25 15:21:00,15,2,10,0,0,0,2.41,Coral Gables,Brickell,sunny,0,0.66,1.0,52,41,21.49,0.77
TR00737,2023-11-14 02:57:00,2,1,11,0,1,0,28.42,Little Havana,Doral,rainy,2,0.67,1.0,53,89,110.66,1.65
TR00738,2023-06-06 22:37:00,22,1,6,0,1,0,28.17,Wynwood,Doral,sunny,0,0.73,1.0,58,77,89.33,1.31
TR00739,2023-07-06 10:27:00,10,3,7,0,0,0,4.85,Wynwood,South Beach,stormy,3,0.76,1.0,60,45,31.23,0.74
TR00740,2023-05-07 07:45:00,7,6,5,1,0,1,1.97,Midtown,Coconut Grove,sunny,0,0.72,1.0,57,112,23.73,1.93
TR00741,2023-07-04 04:43:00,4,1,7,0,1,0,6.22,Little Havana,Downtown,cloudy,1,0.56,1.0,44,64,21.81,1.42
TR00742,2023-08-17 11:49:00,11,3,8,0,0,0,7.62,Coconut Grove,Downtown,stormy,3,0.72,1.0,57,75,39.39,1.29
TR00743,2023-02-25 05:41:00,5,5,2,1,1,0,8.74,Coconut Grove,Wynwood,rainy,2,0.96,1.0,76,119,29.99,1.55
TR00744,2023-10-03 06:16:00,6,1,10,0,0,0,12.16,Brickell,South Beach,sunny,0,0.44,1.0,35,113,39.18,3.14
TR00745,2023-09-17 20:01:00,20,6,9,1,0,0,1.57,Doral,Midtown,sunny,0,0.28,1.0,22,103,22.88,4.48
TR00746,2023-10-30 06:58:00,6,0,10,0,0,0,6.18,Coconut Grove,Aventura,cloudy,1,0.62,1.6,49,119,32.86,2.38
TR00747,2023-10-04 15:41:00,15,2,10,0,0,0,3.66,Coral Gables,Doral,cloudy,1,0.52,1.0,41,98,22.98,2.33
TR00748,2023-05-29 04:29:00,4,0,5,0,1,0,6.85,Brickell,Midtown,sunny,0,0.98,1.0,78,51,19.56,0.65
TR00749,2023-09-15 00:42:00,0,4,9,0,1,0,21.39,Doral,Wynwood,rainy,2,0.89,1.0,71,101,85.07,1.4
TR00750,2023-09-21 04:28:00,4,3,9,0,1,0,3.76,Doral,Doral,rainy,2,0.57,1.0,45,89,22.81,1.93
TR00751,2023-03-16 23:46:00,23,3,3,0,1,0,7.76,Coral Gables,Downtown,sunny,0,0.7,1.0,56,34,43.96,0.6
TR00752,2023-02-02 08:23:00,8,3,2,0,0,1,2.94,Coral Gables,Aventura,sunny,0,0.87,1.0,69,106,25.27,1.51
TR00753,2023-07-04 12:30:00,12,1,7,0,0,0,2.2,Downtown,South Beach,stormy,3,0.43,1.0,34,10,26.41,0.29
TR00754,2023-11-29 10:06:00,10,2,11,0,0,0,11.61,Coconut Grove,Coconut Grove,cloudy,1,0.68,1.0,54,79,34.18,1.44
TR00755,2023-10-06 18:11:00,18,4,10,0,0,1,4.71,Doral,Brickell,sunny,0,0.66,1.0,52,71,26.77,1.34
TR00756,2023-05-09 12:58:00,12,1,5,0,0,0,3.64,Midtown,Little Havana,sunny,0,0.56,1.0,44,109,21.84,2.42
TR00757,2023-06-26 15:50:00,15,0,6,0,0,0,1.56,Downtown,Doral,cloudy,1,0.67,1.0,53,5,17.2,0.09
TR00758,2023-09-14 04:28:00,4,3,9,0,1,0,9.29,Brickell,Aventura,sunny,0,0.65,1.0,52,87,28.47,1.64
TR00759,2023-05-24 06:09:00,6,2,5,0,0,0,25.02,Little Havana,Doral,sunny,0,0.49,1.0,39,96,58.59,2.4
TR00760,2023-03-02 21:14:00,21,3,3,0,0,0,3.29,Brickell,Downtown,rainy,2,0.77,1.0,61,91,25.91,1.47
TR00761,2023-09-03 15:13:00,15,6,9,1,0,0,2.8,Midtown,South Beach,sunny,0,0.75,1.0,60,36,21.31,0.59
TR00762,2023-01-23 04:36:00,4,0,1,0,1,0,23.04,Wynwood,Aventura,cloudy,1,0.71,1.0,56,10,43.96,0.18
TR00763,2023-10-21 04:03:00,4,5,10,1,1,0,7.03,Aventura,Midtown,sunny,0,0.45,1.0,36,81,26.51,2.19
TR00764,2023-10-16 20:01:00,20,0,10,0,0,0,3.01,Coconut Grove,Brickell,rainy,2,0.77,1.0,61,32,23.53,0.52
TR00765,2023-08-18 19:30:00,19,4,8,0,0,1,3.84,Downtown,Wynwood,rainy,2,0.46,1.0,36,33,34.32,0.89
TR00766,2023-07-30 19:09:00,19,6,7,1,0,1,5.83,Doral,Wynwood,rainy,2,0.78,1.0,62,84,37.47,1.33
TR00767,2023-12-04 16:16:00,16,0,12,0,0,0,9.31,Doral,Doral,sunny,0,0.67,1.0,53,13,29.01,0.24
TR00768,2023-04-28 12:24:00,12,4,4,0,0,0,11.5,South Beach,Coral Gables,rainy,2,0.58,1.6,46,71,56.52,1.51
TR00769,2023-09-16 21:26:00,21,5,9,1,0,0,2.39,Doral,Brickell,sunny,0,0.8,1.0,64,27,21.05,0.42
TR00770,2023-09-01 19:38:00,19,4,9,0,0,1,7.64,Aventura,Aventura,sunny,0,0.55,1.5,44,101,41.07,2.24
TR00771,2023-03-02 02:30:00,2,3,3,0,1,0,5.63,Aventura,South Beach,sunny,0,0.93,1.0,74,119,34.68,1.59
TR00772,2023-12-14 20:27:00,20,3,12,0,0,0,6.83,Aventura,Midtown,sunny,0,0.77,1.5,61,34,30.62,0.55
TR00773,2023-09-04 12:22:00,12,0,9,0,0,0,4.43,Doral,Brickell,sunny,0,0.28,1.0,22,59,26.19,2.57
TR00774,2023-03-10 08:30:00,8,4,3,0,0,1,6.24,Brickell,Coconut Grove,stormy,3,0.71,1.0,56,81,42.82,1.42
TR00775,2023-10-06 13:16:00,13,4,10,0,0,0,11.38,South Beach,Doral,sunny,0,0.87,1.0,69,71,35.8,1.01
TR00776,2023-03-02 16:00:00,16,3,3,0,0,0,3.34,Little Havana,Midtown,cloudy,1,0.8,1.0,64,51,20.59,0.78
TR00777,2023-02-24 04:27:00,4,4,2,0,1,0,2.58,Coconut Grove,Coconut Grove,sunny,0,0.6,1.0,48,114,16.51,2.33
TR00778,2023-10-02 13:36:00,13,0,10,0,0,0,4.01,Midtown,Coral Gables,cloudy,1,0.92,1.0,73,57,21.0,0.77
TR00779,2023-10-10 17:30:00,17,1,10,0,0,1,7.2,Downtown,Coconut Grove,sunny,0,0.88,1.0,70,44,29.2,0.62
TR00780,2023-10-23 11:49:00,11,0,10,0,0,0,7.71,Brickell,Coral Gables,sunny,0,0.81,1.0,64,62,26.74,0.95
TR00781,2023-12-25 05:06:00,5,0,12,0,1,0,2.42,Aventura,Doral,rainy,2,0.68,1.0,54,94,18.14,1.71
TR00782,2023-12-17 22:03:00,22,6,12,1,1,0,9.35,Brickell,Wynwood,rainy,2,0.53,1.5,42,65,81.24,1.51
TR00783,2023-11-04 13:05:00,13,5,11,1,0,0,2.67,Coral Gables,Little Havana,rainy,2,0.92,1.6,73,15,31.64,0.2
TR00784,2023-11-08 01:46:00,1,2,11,0,1,0,3.85,Doral,Aventura,sunny,0,0.76,1.0,60,41,31.59,0.67
TR00785,2023-12-31 19:03:00,19,6,12,1,0,1,1.95,Downtown,South Beach,rainy,2,0.32,1.0,25,30,32.5,1.15
TR00786,2023-12-03 16:18:00,16,6,12,1,0,0,3.26,Coral Gables,Doral,sunny,0,0.5,1.0,40,26,24.57,0.63
TR00787,2023-12-12 01:23:00,1,1,12,0,1,0,2.67,Wynwood,Brickell,sunny,0,0.65,1.6,52,40,37.03,0.75
TR00788,2023-07-24 11:42:00,11,0,7,0,0,0,10.92,Midtown,Midtown,sunny,0,0.85,1.0,68,80,30.75,1.16
TR00789,2023-04-13 16:00:00,16,3,4,0,0,0,21.71,Brickell,Brickell,cloudy,1,0.93,1.0,74,75,49.48,1.0
TR00790,2023-05-26 23:53:00,23,4,5,0,1,0,6.99,Doral,Little Havana,sunny,0,0.76,1.0,60,49,38.54,0.8
TR00791,2023-05-22 07:38:00,7,0,5,0,0,1,5.24,Downtown,Midtown,sunny,0,0.79,1.0,63,78,27.06,1.22
TR00792,2023-01-03 08:11:00,8,1,1,0,0,1,2.39,Brickell,Aventura,cloudy,1,0.47,1.0,37,14,23.46,0.37
TR00793,2023-09-15 09:21:00,9,4,9,0,0,1,5.31,Aventura,Coconut Grove,rainy,2,0.62,1.0,49,117,33.56,2.34
TR00794,2023-10-03 18:16:00,18,1,10,0,0,1,21.69,Doral,Downtown,sunny,0,0.82,1.0,65,103,58.8,1.56
TR00795,2023-05-05 10:49:00,10,4,5,0,0,0,11.69,Downtown,Doral,sunny,0,0.77,1.0,61,115,32.34,1.85
TR00796,2023-01-15 15:07:00,15,6,1,1,0,0,5.59,Midtown,Coral Gables,sunny,0,0.71,1.0,56,91,26.41,1.6
TR00797,2023-12-26 07:51:00,7,1,12,0,0,1,33.39,South Beach,Coconut Grove,sunny,0,0.95,1.0,76,36,81.87,0.47
TR00798,2023-05-28 02:25:00,2,6,5,1,1,0,2.04,Little Havana,Brickell,sunny,0,0.74,1.0,59,75,29.59,1.25
TR00799,2023-04-02 15:20:00,15,6,4,1,0,0,15.53,Doral,Coconut Grove,cloudy,1,0.88,1.0,70,28,42.93,0.39
TR00800,2023-12-16 06:31:00,6,5,12,1,0,0,17.68,Coconut Grove,Coral Gables,sunny,0,0.65,1.0,52,34,48.35,0.64
TR00801,2023-04-14 07:53:00,7,4,4,0,0,1,17.71,Wynwood,Brickell,rainy,2,0.73,1.0,58,20,59.35,0.34
TR00802,2023-02-10 21:42:00,21,4,2,0,0,0,13.72,South Beach,Aventura,sunny,0,0.85,1.0,68,10,37.27,0.14
TR00803,2023-09-04 11:39:00,11,0,9,0,0,0,7.47,Doral,Coconut Grove,rainy,2,0.28,1.0,22,67,35.98,2.91
TR00804,2023-04-04 16:17:00,16,1,4,0,0,0,4.1,Doral,Wynwood,rainy,2,0.56,1.0,44,11,27.03,0.24
TR00805,2023-09-27 13:30:00,13,2,9,0,0,0,7.81,South Beach,Aventura,sunny,0,0.94,1.0,75,49,25.78,0.64
TR00806,2023-07-21 21:49:00,21,4,7,0,0,0,1.81,Wynwood,Downtown,cloudy,1,0.84,1.0,67,20,16.93,0.29
TR00807,2023-12-24 16:29:00,16,6,12,1,0,0,4.2,Coral Gables,Midtown,sunny,0,0.67,1.6,53,79,32.2,1.46
TR00808,2023-02-21 10:23:00,10,1,2,0,0,0,32.8,Coconut Grove,Wynwood,cloudy,1,0.7,1.0,56,75,67.7,1.32
TR00809,2023-05-15 07:17:00,7,0,5,0,0,1,8.24,Doral,Little Havana,rainy,2,0.67,1.0,53,51,38.9,0.94
TR00810,2023-04-05 15:27:00,15,2,4,0,0,0,6.51,Little Havana,Little Havana,sunny,0,0.43,1.0,34,114,25.92,3.26
TR00811,2023-07-25 08:28:00,8,1,7,0,0,1,2.94,Wynwood,Doral,sunny,0,0.64,1.0,51,21,23.31,0.4
TR00812,2023-10-22 21:14:00,21,6,10,1,0,0,7.54,Coral Gables,Aventura,sunny,0,0.52,1.0,41,60,32.99,1.43
TR00813,2023-07-15 06:09:00,6,5,7,1,0,0,12.36,Wynwood,Downtown,sunny,0,0.63,1.0,50,108,39.09,2.12
TR00814,2023-01-05 05:26:00,5,3,1,0,1,0,4.7,Aventura,Aventura,sunny,0,0.39,1.0,31,97,20.97,3.03
TR00815,2023-06-11 15:19:00,15,6,6,1,0,0,18.03,Coconut Grove,Aventura,sunny,0,0.59,1.0,47,114,50.72,2.38
TR00816,2023-10-18 01:25:00,1,2,10,0,1,0,5.53,Wynwood,South Beach,sunny,0,0.58,1.6,46,32,45.62,0.68
TR00817,2023-05-11 15:53:00,15,3,5,0,0,0,7.13,Downtown,Little Havana,stormy,3,0.68,1.0,54,38,36.57,0.69
TR00818,2023-07-04 11:35:00,11,1,7,0,0,0,8.65,Aventura,Coconut Grove,cloudy,1,0.8,1.0,64,49,29.36,0.75
TR00819,2023-01-11 13:07:00,13,2,1,0,0,0,8.11,Doral,Coral Gables,cloudy,1,0.48,1.0,38,78,29.65,2.0
TR00820,2023-10-22 20:41:00,20,6,10,1,0,0,7.7,Coconut Grove,Little Havana,stormy,3,0.68,1.0,54,46,41.78,0.84
TR00821,2023-12-11 16:31:00,16,0,12,0,0,0,47.58,Doral,Coconut Grove,sunny,0,0.82,1.5,65,64,106.55,0.97
TR00822,2023-11-20 04:55:00,4,0,11,0,1,0,4.91,Little Havana,Midtown,sunny,0,0.84,1.0,67,85,18.95,1.25
TR00823,2023-11-10 18:25:00,18,4,11,0,0,1,13.13,Wynwood,Little Havana,cloudy,1,0.63,1.5,50,34,53.04,0.67
TR00824,2023-06-10 10:41:00,10,5,6,1,0,0,2.5,Coconut Grove,Coconut Grove,sunny,0,0.86,1.0,68,82,22.75,1.19
TR00825,2023-11-27 12:17:00,12,0,11,0,0,0,1.58,Little Havana,Doral,sunny,0,0.79,1.0,63,71,17.98,1.11
TR00826,2023-08-19 13:10:00,13,5,8,1,0,0,4.34,Wynwood,South Beach,sunny,0,0.87,1.0,69,21,23.22,0.3
TR00827,2023-05-01 21:16:00,21,0,5,0,0,0,13.63,Brickell,Coral Gables,sunny,0,0.85,1.0,68,26,39.18,0.38
TR00828,2023-07-23 03:06:00,3,6,7,1,1,0,21.23,Brickell,Downtown,rainy,2,0.74,1.0,59,75,59.62,1.25
TR00829,2023-01-28 00:49:00,0,5,1,1,1,0,3.62,Brickell,Brickell,rainy,2,0.78,1.0,62,38,43.41,0.6
TR00830,2023-11-13 04:05:00,4,0,11,0,1,0,16.24,Coconut Grove,Coral Gables,cloudy,1,0.83,1.0,66,36,33.78,0.54
TR00831,2023-05-26 14:40:00,14,4,5,0,0,0,19.03,Aventura,Wynwood,sunny,0,0.52,2.2,41,8,70.48,0.19
TR00832,2023-01-18 21:22:00,21,2,1,0,0,0,2.22,Little Havana,Downtown,cloudy,1,0.56,1.0,44,64,18.11,1.42
TR00833,2023-10-04 08:35:00,8,2,10,0,0,1,7.4,Aventura,Wynwood,cloudy,1,0.42,1.0,33,80,32.06,2.35
TR00834,2023-11-02 14:40:00,14,3,11,0,0,0,8.38,Midtown,Aventura,sunny,0,0.59,1.0,47,86,31.09,1.79
TR00835,2023-11-24 17:19:00,17,4,11,0,0,1,5.86,Coral Gables,Brickell,cloudy,1,0.74,1.0,59,61,32.45,1.02
TR00836,2023-06-07 11:26:00,11,2,6,0,0,0,24.27,Coconut Grove,Wynwood,cloudy,1,0.87,1.0,69,43,53.77,0.61
TR00837,2023-01-06 00:33:00,0,4,1,0,1,0,1.9,Wynwood,Little Havana,sunny,0,0.49,1.0,39,41,28.93,1.02
TR00838,2023-08-29 17:00:00,17,1,8,0,0,1,4.04,Downtown,Downtown,sunny,0,0.77,1.0,61,43,26.23,0.69
TR00839,2023-01-05 13:51:00,13,3,1,0,0,0,8.76,Coral Gables,South Beach,sunny,0,0.54,1.0,43,75,33.41,1.7
TR00840,2023-07-11 06:26:00,6,1,7,0,0,0,4.45,Aventura,Midtown,rainy,2,0.7,1.0,56,55,26.16,0.96
TR00841,2023-05-08 05:45:00,5,0,5,0,1,0,5.21,Midtown,Midtown,sunny,0,0.62,1.0,49,33,21.63,0.66
TR00842,2023-05-15 02:27:00,2,0,5,0,1,0,3.01,Aventura,Doral,rainy,2,0.49,1.0,39,108,38.08,2.7
TR00843,2023-12-22 21:17:00,21,4,12,0,0,0,2.69,Midtown,Coral Gables,cloudy,1,0.84,1.0,67,114,17.96,1.68
TR00844,2023-02-05 05:08:00,5,6,2,1,1,0,6.28,Downtown,Doral,cloudy,1,0.61,1.0,48,62,24.02,1.27
TR00845,2023-05-20 22:39:00,22,5,5,1,1,0,5.73,Little Havana,South Beach,rainy,2,0.67,1.0,53,24,48.03,0.44
TR00846,2023-01-26 17:01:00,17,3,1,0,0,1,3.07,Brickell,Coconut Grove,sunny,0,0.89,1.0,71,39,23.64,0.54
TR00847,2023-03-06 22:28:00,22,0,3,0,1,0,4.31,Wynwood,South Beach,cloudy,1,0.64,1.0,51,68,32.7,1.31
TR00848,2023-04-22 10:26:00,10,5,4,1,0,0,12.41,Downtown,Little Havana,sunny,0,0.69,1.0,55,64,38.11,1.14
TR00849,2023-12-23 01:21:00,1,5,12,1,1,0,2.02,Wynwood,South Beach,sunny,0,0.63,2.5,50,39,51.23,0.76
TR00850,2023-07-20 02:34:00,2,3,7,0,1,0,3.62,Downtown,Wynwood,rainy,2,0.93,1.0,74,29,34.32,0.39
TR00851,2023-05-09 12:53:00,12,1,5,0,0,0,2.1,Coral Gables,Midtown,cloudy,1,0.91,2.2,72,103,28.85,1.41
TR00852,2023-08-15 07:47:00,7,1,8,0,0,1,5.01,South Beach,Coral Gables,rainy,2,0.63,1.0,50,63,35.49,1.24
TR00853,2023-02-18 16:42:00,16,5,2,1,0,0,4.39,Downtown,Midtown,sunny,0,0.81,1.0,64,92,24.48,1.42
TR00854,2023-06-09 10:10:00,10,4,6,0,0,0,15.39,South Beach,Aventura,rainy,2,0.65,1.0,52,71,51.42,1.34
TR00855,2023-03-04 08:30:00,8,5,3,1,0,1,4.25,South Beach,Coral Gables,cloudy,1,0.96,1.0,76,19,27.93,0.25
TR00856,2023-05-01 20:27:00,20,0,5,0,0,0,3.52,Wynwood,Coconut Grove,rainy,2,0.81,1.0,64,79,23.04,1.22
TR00857,2023-03-03 12:50:00,12,4,3,0,0,0,1.53,Doral,Downtown,sunny,0,0.88,1.0,70,93,15.17,1.31
TR00858,2023-11-02 04:23:00,4,3,11,0,1,0,8.03,Downtown,Brickell,sunny,0,0.62,1.0,49,92,25.43,1.84
TR00859,2023-11-13 10:59:00,10,0,11,0,0,0,4.2,South Beach,South Beach,sunny,0,0.76,1.0,60,50,23.67,0.82
TR00860,2023-11-27 04:44:00,4,0,11,0,1,0,4.68,Downtown,Coral Gables,sunny,0,0.86,1.5,68,45,22.62,0.65
TR00861,2023-10-13 20:48:00,20,4,10,0,0,0,4.21,Coral Gables,South Beach,cloudy,1,0.76,1.0,60,93,23.88,1.52
TR00862,2023-07-13 11:46:00,11,3,7,0,0,0,4.54,Wynwood,Coconut Grove,cloudy,1,0.58,1.0,46,120,21.36,2.55
TR00863,2023-01-21 15:45:00,15,5,1,1,0,0,6.54,Coconut Grove,Aventura,sunny,0,0.75,1.0,60,94,27.54,1.54
TR00864,2023-09-08 06:36:00,6,4,9,0,0,0,1.97,Little Havana,Little Havana,sunny,0,0.92,1.0,73,98,16.81,1.32
TR00865,2023-08-28 08:55:00,8,0,8,0,0,1,4.75,Doral,Aventura,sunny,0,0.86,1.0,68,25,26.59,0.36
TR00866,2023-02-05 16:09:00,16,6,2,1,0,0,3.65,Coconut Grove,Aventura,rainy,2,0.67,1.0,53,51,28.44,0.94
TR00867,2023-08-21 00:49:00,0,0,8,0,1,0,3.26,Aventura,Midtown,sunny,0,0.57,1.0,45,98,31.23,2.13
TR00868,2023-04-05 00:39:00,0,2,4,0,1,0,7.23,Doral,Coral Gables,rainy,2,0.95,1.0,76,46,43.1,0.6
TR00869,2023-02-02 21:34:00,21,3,2,0,0,0,2.1,Coral Gables,Aventura,sunny,0,0.95,1.0,76,92,18.12,1.19
TR00870,2023-09-12 17:09:00,17,1,9,0,0,1,20.68,Little Havana,Midtown,stormy,3,0.96,1.0,76,87,76.7,1.13
TR00871,2023-06-14 03:06:00,3,2,6,0,1,0,3.08,Aventura,Brickell,cloudy,1,0.65,1.0,52,10,18.12,0.19
TR00872,2023-03-08 05:55:00,5,2,3,0,1,0,6.06,Brickell,Downtown,sunny,0,0.82,2.8,65,29,38.97,0.44
TR00873,2023-02-20 01:36:00,1,0,2,0,1,0,3.34,Midtown,Downtown,sunny,0,0.8,1.0,64,72,28.96,1.11
TR00874,2023-11-16 22:37:00,22,3,11,0,1,0,7.21,Doral,Brickell,sunny,0,0.73,1.0,58,6,40.39,0.1
TR00875,2023-04-17 20:31:00,20,0,4,0,0,0,19.63,Brickell,Downtown,rainy,2,0.65,1.0,52,107,59.92,2.02
TR00876,2023-11-24 01:23:00,1,4,11,0,1,0,1.93,Midtown,Little Havana,sunny,0,0.81,1.0,64,106,27.73,1.63
TR00877,2023-12-29 01:52:00,1,4,12,0,1,0,31.98,Coconut Grove,Brickell,sunny,0,0.82,1.0,65,32,97.35,0.48
TR00878,2023-09-23 03:06:00,3,5,9,1,1,0,5.75,Aventura,Midtown,rainy,2,0.76,1.0,60,29,25.5,0.48
TR00879,2023-04-09 16:42:00,16,6,4,1,0,0,1.82,Wynwood,Aventura,sunny,0,0.71,1.0,56,100,19.58,1.75
TR00880,2023-10-13 13:47:00,13,4,10,0,0,0,2.6,Doral,Little Havana,rainy,2,0.46,1.6,36,91,29.48,2.46
TR00881,2023-08-23 22:42:00,22,2,8,0,1,0,4.47,Midtown,Brickell,rainy,2,0.65,1.0,52,26,40.0,0.49
TR00882,2023-04-03 17:25:00,17,0,4,0,0,1,3.58,Wynwood,Aventura,rainy,2,0.79,1.0,63,81,30.99,1.27
TR00883,2023-08-15 11:57:00,11,1,8,0,0,0,1.56,Little Havana,Aventura,rainy,2,0.98,1.0,78,46,19.75,0.58
TR00884,2023-07-10 13:48:00,13,0,7,0,0,0,5.58,Midtown,Little Havana,stormy,3,0.87,1.0,69,82,31.95,1.17
TR00885,2023-05-04 18:34:00,18,3,5,0,0,1,5.1,Aventura,Coconut Grove,cloudy,1,0.6,1.0,48,51,29.79,1.04
TR00886,2023-08-20 14:25:00,14,6,8,1,0,0,6.08,South Beach,South Beach,cloudy,1,0.41,1.0,32,41,30.14,1.24
TR00887,2023-11-02 00:33:00,0,3,11,0,1,0,15.91,Coconut Grove,South Beach,rainy,2,0.93,1.6,74,43,85.21,0.57
TR00888,2023-04-24 06:54:00,6,0,4,0,0,0,2.2,Coconut Grove,Aventura,rainy,2,0.55,1.0,44,70,23.35,1.56
TR00889,2023-10-12 18:59:00,18,3,10,0,0,1,9.27,Downtown,Little Havana,sunny,0,0.83,1.5,66,24,42.51,0.36
TR00890,2023-03-12 08:23:00,8,6,3,1,0,1,1.5,Coconut Grove,Coconut Grove,sunny,0,0.31,1.0,24,16,23.49,0.64
TR00891,2023-10-20 12:36:00,12,4,10,0,0,0,3.2,Little Havana,Downtown,sunny,0,0.61,1.0,48,27,20.96,0.55
TR00892,2023-09-07 22:44:00,22,3,9,0,1,0,15.08,Brickell,Doral,stormy,3,0.86,1.0,68,87,88.46,1.26
TR00893,2023-06-03 01:46:00,1,5,6,1,1,0,34.74,Doral,Midtown,sunny,0,0.88,1.0,70,15,111.02,0.21
TR00894,2023-01-29 10:22:00,10,6,1,1,0,0,15.97,Midtown,Midtown,sunny,0,0.65,1.0,52,116,45.87,2.19
TR00895,2023-03-03 07:47:00,7,4,3,0,0,1,5.52,South Beach,Midtown,cloudy,1,0.91,1.0,72,11,29.35,0.15
TR00896,2023-06-06 16:02:00,16,1,6,0,0,0,7.49,Little Havana,Aventura,rainy,2,0.88,1.0,70,77,31.16,1.08
TR00897,2023-03-18 10:32:00,10,5,3,1,0,0,3.77,Midtown,Downtown,rainy,2,0.84,1.0,67,101,26.55,1.49
TR00898,2023-11-01 18:32:00,18,2,11,0,0,1,7.01,Midtown,Coconut Grove,sunny,0,0.88,1.6,70,105,35.62,1.48
TR00899,2023-07-21 04:08:00,4,4,7,0,1,0,2.12,Little Havana,Brickell,sunny,0,0.91,1.0,72,65,14.09,0.89
TR00900,2023-10-20 23:03:00,23,4,10,0,1,0,13.09,Midtown,Aventura,sunny,0,0.68,1.0,54,60,56.03,1.09
TR00901,2023-12-24 04:48:00,4,6,12,1,1,0,2.22,Aventura,Coral Gables,sunny,0,0.68,2.5,54,67,29.16,1.22
TR00902,2023-07-22 20:36:00,20,5,7,1,0,0,1.86,Coral Gables,Aventura,sunny,0,0.75,1.0,60,83,21.65,1.36
TR00903,2023-09-26 07:15:00,7,1,9,0,0,1,2.05,Midtown,Little Havana,sunny,0,0.82,1.5,65,92,24.45,1.39
TR00904,2023-10-22 02:07:00,2,6,10,1,1,0,3.2,Little Havana,Coral Gables,sunny,0,0.71,1.0,56,46,35.04,0.81
TR00905,2023-06-26 19:41:00,19,0,6,0,0,1,2.55,South Beach,Coconut Grove,sunny,0,0.56,1.0,44,26,24.71,0.58
TR00906,2023-06-29 19:52:00,19,3,6,0,0,1,24.72,Downtown,Doral,sunny,0,0.78,1.0,62,23,65.14,0.37
TR00907,2023-08-14 01:59:00,1,0,8,0,1,0,12.23,Coral Gables,Coral Gables,rainy,2,0.71,1.0,56,92,67.79,1.61
TR00908,2023-07-11 04:48:00,4,1,7,0,1,0,3.96,Brickell,Brickell,rainy,2,0.81,1.0,64,99,23.72,1.52
TR00909,2023-01-28 07:39:00,7,5,1,1,0,1,9.19,Coconut Grove,South Beach,cloudy,1,0.62,1.0,49,48,36.56,0.96
TR00910,2023-12-22 03:19:00,3,4,12,0,1,0,8.46,Coral Gables,Aventura,cloudy,1,0.47,1.6,37,32,35.35,0.84
TR00911,2023-04-15 17:33:00,17,5,4,1,0,1,1.93,Aventura,Downtown,rainy,2,0.59,1.0,47,84,29.23,1.75
TR00912,2023-03-14 22:44:00,22,1,3,0,1,0,12.58,Aventura,South Beach,sunny,0,0.8,1.0,64,37,50.29,0.57
TR00913,2023-03-29 01:18:00,1,2,3,0,1,0,5.72,Coconut Grove,South Beach,cloudy,1,0.54,1.0,43,64,37.8,1.45
TR00914,2023-12-02 00:04:00,0,5,12,1,1,0,8.93,Little Havana,Brickell,cloudy,1,0.71,1.0,56,7,48.5,0.12
TR00915,2023-05-30 20:24:00,20,1,5,0,0,0,7.74,Midtown,Aventura,sunny,0,0.64,1.0,51,95,27.34,1.83
TR00916,2023-02-20 10:31:00,10,0,2,0,0,0,5.68,Aventura,Brickell,sunny,0,0.86,1.0,68,28,23.14,0.41
TR00917,2023-04-12 16:29:00,16,2,4,0,0,0,7.19,South Beach,South Beach,sunny,0,0.57,1.0,45,36,29.1,0.78
TR00918,2023-09-29 09:21:00,9,4,9,0,0,1,4.38,Wynwood,South Beach,rainy,2,0.72,1.0,57,49,30.99,0.84
TR00919,2023-12-17 11:22:00,11,6,12,1,0,0,6.17,Aventura,Coconut Grove,sunny,0,0.38,1.0,30,108,29.92,3.48
TR00920,2023-02-01 20:16:00,20,2,2,0,0,0,6.05,South Beach,Aventura,rainy,2,0.79,1.0,63,40,30.44,0.62
TR00921,2023-04-26 04:21:00,4,2,4,0,1,0,1.89,Wynwood,Brickell,cloudy,1,0.7,1.0,56,98,15.17,1.72
TR00922,2023-07-15 16:43:00,16,5,7,1,0,0,20.24,Doral,Coral Gables,sunny,0,0.83,1.0,66,58,52.59,0.87
TR00923,2023-05-04 18:09:00,18,3,5,0,0,1,3.19,Coconut Grove,Doral,cloudy,1,0.98,1.0,78,47,22.76,0.59
TR00924,2023-08-18 17:08:00,17,4,8,0,0,1,1.69,Coral Gables,Wynwood,sunny,0,0.84,1.0,67,79,22.01,1.16
