distance_km,fare_usd,speed_kmh,duration_min,hour,is_night,driver_rating,customer_rating,trip_count_today,new_device,new_payment_method,location_jump_km,surge_multiplier,promo_applied,cancellations_today,fare_distance_ratio,is_fraud,fraud_type,trip_id
12.2,32.18,16.6,44.1,19,0,4.37,4.05,7,0,0,0.0,1.2,0,2,2.64,0,none,FR00872
10.03,29.01,38.0,15.8,16,0,4.07,4.16,3,1,0,0.51,1.0,0,0,2.89,0,none,FR00873
2.91,14.28,35.3,4.9,11,0,4.95,4.37,1,1,0,0.68,1.0,0,2,4.91,0,none,FR00874
3.01,13.79,29.7,6.1,10,0,4.89,3.93,3,0,0,1.31,1.2,0,2,4.58,0,none,FR00875
7.28,25.08,39.2,11.1,3,1,4.92,3.99,3,0,0,0.0,1.0,0,1,3.45,0,none,FR00876
6.81,26.69,35.7,11.4,12,0,4.46,4.77,3,0,0,0.0,1.0,0,1,3.92,0,none,FR00877
9.15,23.32,40.3,13.6,21,0,5.0,3.62,1,0,0,0.6,1.0,0,2,2.55,0,none,FR00878
2.0,14.41,31.6,3.8,9,0,4.59,5.0,4,0,1,0.11,1.2,0,0,7.21,0,none,FR00879
19.09,41.72,43.1,26.6,17,0,4.76,4.42,3,0,0,0.28,1.0,0,0,2.19,0,none,FR00880
5.95,26.17,44.1,8.1,11,0,5.0,4.01,3,0,0,0.84,1.2,0,0,4.4,0,none,FR00881
6.34,27.91,31.9,11.9,15,0,4.94,4.36,6,0,0,1.02,1.0,0,2,4.4,0,none,FR00882
3.77,24.56,39.8,5.7,17,0,4.8,3.74,3,0,1,0.0,1.0,0,1,6.51,0,none,FR00883
2.76,17.12,29.2,5.7,23,1,4.5,4.45,4,0,0,0.0,1.0,1,2,6.2,0,none,FR00884
4.01,21.29,34.0,7.1,14,0,4.32,4.43,3,0,1,0.0,1.0,0,2,5.31,0,none,FR00885
5.67,22.14,51.2,6.6,16,0,4.05,3.93,5,0,0,0.1,1.0,0,1,3.9,0,none,FR00886
10.73,28.95,27.5,23.4,6,0,4.63,4.33,6,0,0,1.92,1.2,0,1,2.7,0,none,FR00887
3.34,16.4,32.3,6.2,4,1,4.61,4.08,8,1,0,0.0,1.0,0,1,4.91,0,none,FR00888
7.3,23.45,27.9,15.7,21,0,4.18,4.42,8,0,0,0.0,1.2,0,0,3.21,0,none,FR00889
10.56,27.84,29.3,21.6,15,0,4.82,3.93,4,0,0,0.76,1.5,0,2,2.64,0,none,FR00890
0.75,28.35,176.6,2.3,9,0,4.24,4.82,8,0,0,0.25,1.0,0,0,37.8,1,fake_completion,FR00891
3.41,20.66,35.9,5.7,5,1,4.75,4.28,3,0,0,0.0,1.0,0,0,6.06,0,none,FR00892
13.79,32.11,33.0,25.1,6,0,4.68,4.58,8,0,0,0.0,1.0,0,1,2.33,0,none,FR00893
25.83,52.06,28.7,54.0,15,0,4.88,4.8,2,0,0,0.0,1.0,0,0,2.02,0,none,FR00894
9.09,28.27,35.5,15.4,7,0,4.05,4.99,6,0,0,1.36,1.0,0,2,3.11,0,none,FR00895
5.68,24.55,35.6,9.6,1,1,4.34,4.07,3,0,0,0.82,1.0,0,1,4.32,0,none,FR00896
4.66,14.99,40.0,7.0,6,0,4.28,4.25,4,0,0,0.0,1.0,0,0,3.22,0,none,FR00897
18.51,40.24,33.0,33.7,16,0,4.53,4.06,3,0,0,0.39,1.0,0,1,2.17,0,none,FR00898
1.65,11.17,20.1,4.9,3,1,4.49,4.66,1,0,0,0.45,1.5,0,1,6.77,0,none,FR00899
12.6,33.3,34.9,21.7,17,0,3.96,4.13,8,0,0,0.0,1.5,0,2,2.64,0,none,FR00900
12.08,27.11,38.2,19.0,14,0,5.0,4.08,6,0,1,0.0,1.0,0,0,2.24,0,none,FR00901
4.35,27.22,39.0,6.7,1,1,4.53,4.84,3,0,0,1.79,1.2,0,2,6.26,0,none,FR00902
12.29,34.37,41.9,17.6,5,1,4.69,4.0,8,0,0,1.41,1.0,0,2,2.8,0,none,FR00903
89.69,495.76,23.1,8.3,21,0,4.5,3.92,5,0,0,0.0,1.5,0,0,5.53,1,fare_manipulation,FR00904
29.88,57.17,43.8,40.9,8,0,4.44,3.93,7,0,0,0.68,1.2,0,0,1.91,0,none,FR00905
10.12,27.45,42.4,14.3,0,1,4.89,4.13,7,0,0,0.94,1.0,0,2,2.71,0,none,FR00906
21.6,48.91,28.5,45.5,5,1,4.86,4.34,3,0,0,1.21,1.2,0,2,2.26,0,none,FR00907
2.82,19.55,34.7,4.9,18,0,4.49,4.6,2,0,1,0.0,2.0,0,1,6.93,0,none,FR00908
8.45,30.69,38.6,13.1,22,1,4.46,4.58,4,0,0,2.01,2.0,0,1,3.63,0,none,FR00909
1.56,23.16,48.2,1.9,10,0,4.32,5.0,6,0,0,0.17,1.0,0,1,14.85,0,none,FR00910
24.09,52.42,29.9,48.3,10,0,4.2,4.12,6,0,0,0.0,1.5,0,0,2.18,0,none,FR00911
19.44,41.64,22.6,51.6,22,1,4.65,4.64,3,0,0,0.56,1.5,0,0,2.14,0,none,FR00912
18.41,43.69,23.1,47.8,23,1,4.48,3.98,1,0,0,1.32,1.0,0,2,2.37,0,none,FR00913
5.39,19.37,46.0,7.0,17,0,4.28,4.24,3,0,0,0.26,1.0,0,1,3.59,0,none,FR00914
5.16,20.99,27.1,11.4,15,0,4.34,3.41,4,0,0,0.0,1.0,0,0,4.07,0,none,FR00915
3.38,16.94,36.8,5.5,6,0,4.67,4.45,5,0,0,1.25,1.2,1,0,5.01,0,none,FR00916
12.39,37.95,29.5,25.2,20,0,4.31,4.48,8,0,0,2.01,1.0,0,1,3.06,0,none,FR00917
2.64,16.8,32.4,4.9,8,0,4.59,5.0,3,0,0,1.59,1.0,0,1,6.36,0,none,FR00918
6.13,24.04,28.7,12.8,18,0,4.66,3.89,6,1,0,0.0,1.0,0,1,3.92,0,none,FR00919
11.92,37.5,34.7,20.6,2,1,4.66,4.5,1,0,0,0.0,1.2,0,2,3.15,0,none,FR00920
1.65,13.52,28.5,3.5,3,1,4.77,4.51,4,0,0,0.0,1.0,0,0,8.19,0,none,FR00921
24.42,52.19,26.8,54.7,17,0,4.15,4.72,6,0,1,1.25,1.2,0,0,2.14,0,none,FR00922
6.01,17.9,49.7,7.3,6,0,4.68,4.14,6,0,0,0.28,2.0,1,2,2.98,0,none,FR00923
18.59,40.34,31.5,35.4,19,0,4.4,4.75,5,0,0,0.0,1.0,0,0,2.17,0,none,FR00924
2.03,13.24,44.4,2.7,4,1,4.64,4.02,6,0,0,1.92,1.0,0,1,6.52,0,none,FR00925
11.29,32.66,17.1,39.6,5,1,4.21,4.61,8,0,0,0.73,1.5,0,2,2.89,0,none,FR00926
9.77,24.58,118.9,15.8,14,0,4.28,3.91,6,0,0,64.4,1.0,0,0,2.52,1,gps_spoofing,FR00927
7.65,21.67,21.8,21.1,11,0,4.37,4.79,2,1,0,0.72,2.0,0,0,2.83,0,none,FR00928
28.5,59.37,29.1,58.8,9,0,3.91,4.68,1,0,0,1.82,1.0,1,0,2.08,0,none,FR00929
7.1,24.34,35.3,12.1,19,0,4.65,4.88,2,0,0,1.18,1.2,0,2,3.43,0,none,FR00930
12.24,29.05,36.9,19.9,17,0,4.32,4.79,7,0,0,1.03,1.0,0,2,2.37,0,none,FR00931
5.02,20.37,48.4,6.2,13,0,3.8,4.75,8,0,0,1.35,1.5,0,0,4.06,0,none,FR00932
3.77,19.05,36.8,6.1,13,0,4.97,4.43,3,0,0,0.0,1.0,0,1,5.05,0,none,FR00933
4.16,25.44,49.2,5.1,2,1,4.71,4.81,6,0,0,0.0,1.0,0,0,6.12,0,none,FR00934
21.21,49.06,20.2,63.0,10,0,4.19,4.61,4,0,0,0.0,2.0,0,1,2.31,0,none,FR00935
3.85,19.7,30.2,7.6,0,1,4.66,5.0,8,0,1,0.17,2.0,0,0,5.12,0,none,FR00936
3.58,18.6,23.9,9.0,14,0,4.76,3.94,3,0,0,0.99,1.2,0,0,5.2,0,none,FR00937
5.55,24.22,42.2,7.9,13,0,4.44,4.12,8,0,0,0.0,1.0,0,1,4.36,0,none,FR00938
47.27,244.09,35.4,9.9,10,0,4.26,4.93,5,0,1,0.62,1.5,0,0,5.16,1,fare_manipulation,FR00939
8.77,26.22,50.3,10.5,5,1,4.48,4.03,6,0,0,0.69,1.2,0,0,2.99,0,none,FR00940
6.95,24.85,31.4,13.3,16,0,4.5,4.48,5,0,0,0.0,1.0,0,2,3.58,0,none,FR00941
9.37,27.29,54.0,10.4,11,0,4.59,4.1,4,1,0,0.25,1.0,0,1,2.91,0,none,FR00942
22.52,47.05,28.9,46.8,7,0,4.21,4.7,2,0,1,0.0,1.0,0,0,2.09,0,none,FR00943
4.25,16.59,34.6,7.4,4,1,4.94,4.57,5,0,0,0.0,1.0,0,2,3.9,0,none,FR00944
13.85,40.42,36.0,23.1,23,1,4.79,3.42,1,0,0,0.5,1.2,1,0,2.92,0,none,FR00945
15.09,35.9,39.0,23.2,8,0,4.46,4.08,8,0,0,0.42,1.5,0,0,2.38,0,none,FR00946
7.2,26.23,34.9,12.4,9,0,5.0,4.74,7,0,0,0.68,1.0,0,2,3.64,0,none,FR00947
23.81,52.98,38.5,37.1,3,1,4.15,4.11,4,0,0,0.0,1.0,0,1,2.23,0,none,FR00948
12.66,32.16,32.7,23.2,4,1,4.44,4.2,5,0,0,0.58,1.0,0,1,2.54,0,none,FR00949
9.84,28.38,41.9,14.1,8,0,4.31,4.87,1,0,0,1.57,1.0,0,1,2.88,0,none,FR00950
32.2,64.29,37.4,51.7,5,1,4.58,4.85,2,0,0,0.29,1.0,0,2,2.0,0,none,FR00951
3.9,18.75,29.4,8.0,12,0,5.0,4.9,3,0,0,0.0,1.0,0,0,4.81,0,none,FR00952
1.89,13.42,32.3,3.5,19,0,4.35,4.49,7,0,0,1.71,2.0,0,0,7.1,0,none,FR00953
34.44,68.59,27.2,76.0,22,1,4.79,4.36,6,0,0,0.0,1.2,0,1,1.99,0,none,FR00954
5.34,23.46,38.7,8.3,17,0,4.26,3.51,3,0,0,0.83,1.0,1,2,4.39,0,none,FR00955
3.37,20.81,40.0,5.1,3,1,4.61,3.89,5,0,1,1.76,1.0,0,1,6.18,0,none,FR00956
7.02,25.28,42.4,9.9,8,0,4.23,5.0,1,0,0,1.2,1.2,0,0,3.6,0,none,FR00957
11.27,32.59,36.1,18.7,22,1,4.42,3.79,1,0,0,0.62,1.0,0,0,2.89,0,none,FR00958
7.66,29.07,27.7,16.6,15,0,4.56,4.66,3,0,1,0.62,2.0,1,0,3.8,0,none,FR00959
4.32,22.91,27.8,9.3,23,1,4.48,4.41,5,0,0,0.0,1.5,1,1,5.3,0,none,FR00960
5.97,19.21,41.7,8.6,20,0,4.5,4.28,8,0,0,0.85,1.0,0,2,3.22,0,none,FR00961
8.48,23.74,22.7,22.4,18,0,3.89,3.77,2,0,0,1.43,1.0,0,0,2.8,0,none,FR00962
3.1,23.69,40.0,4.7,21,0,4.52,4.86,8,0,0,0.86,1.2,0,1,7.64,0,none,FR00963
2.96,18.31,36.7,4.8,23,1,4.4,4.9,7,0,0,1.51,1.0,0,0,6.19,0,none,FR00964
4.45,25.61,44.6,6.0,16,0,4.21,4.12,2,0,0,0.0,1.5,0,2,5.76,0,none,FR00965
6.32,24.68,52.5,7.2,2,1,4.39,4.48,5,0,0,0.0,1.2,0,2,3.91,0,none,FR00966
2.15,16.12,26.1,4.9,0,1,4.66,4.17,8,0,0,0.0,1.0,0,1,7.5,0,none,FR00967
2.96,23.33,33.6,5.3,15,0,4.47,4.6,6,0,0,1.49,1.0,0,2,7.88,0,none,FR00968
24.06,56.07,29.6,48.8,12,0,4.02,3.93,6,0,0,1.77,1.0,0,0,2.33,0,none,FR00969
6.85,28.53,24.6,16.7,16,0,4.56,4.69,2,0,0,0.13,1.0,0,1,4.16,0,none,FR00970
2.44,21.52,31.4,4.7,22,1,4.37,4.18,3,0,1,1.27,1.2,0,2,8.82,0,none,FR00971
26.88,49.59,37.8,42.7,19,0,4.42,4.95,1,0,0,1.64,1.0,0,0,1.84,0,none,FR00972
4.48,20.14,25.9,10.4,3,1,4.12,4.24,1,0,0,0.63,1.5,0,0,4.5,0,none,FR00973
3.47,20.08,37.5,5.6,23,1,4.72,4.54,8,0,0,0.73,1.0,0,0,5.79,0,none,FR00974
1.65,15.98,38.4,2.6,11,0,4.75,4.32,2,0,0,2.57,1.0,0,1,9.68,0,none,FR00975
5.45,23.12,29.2,11.2,4,1,4.59,3.25,3,0,0,0.05,1.0,0,1,4.24,0,none,FR00976
3.47,22.87,35.7,5.8,10,0,4.56,4.3,3,1,0,0.89,1.2,0,0,6.59,0,none,FR00977
7.02,26.47,30.3,13.9,10,0,4.6,4.33,1,0,0,0.0,1.0,0,0,3.77,0,none,FR00978
16.68,38.7,45.3,22.1,13,0,5.0,4.6,2,0,0,0.21,1.0,0,1,2.32,0,none,FR00979
2.87,13.03,28.7,6.0,20,0,4.26,5.0,5,0,0,1.19,1.5,0,0,4.54,0,none,FR00980
2.01,13.91,46.2,2.6,16,0,4.52,4.14,3,1,0,0.45,1.2,0,2,6.92,0,none,FR00981
15.7,39.24,40.1,23.5,22,1,4.24,4.77,6,0,0,0.51,2.0,0,2,2.5,0,none,FR00982
2.59,16.47,32.7,4.8,8,0,4.27,4.41,3,0,0,0.24,1.0,0,0,6.36,0,none,FR00983
12.84,28.43,26.8,28.7,5,1,4.59,4.51,3,0,0,0.0,1.5,0,1,2.21,0,none,FR00984
6.42,23.95,39.6,9.7,15,0,4.4,4.95,1,0,0,1.32,1.5,0,1,3.73,0,none,FR00985
2.63,15.94,39.5,4.0,15,0,4.95,3.75,6,0,0,0.71,1.0,0,1,6.06,0,none,FR00986
17.7,42.26,39.8,26.7,7,0,4.35,4.31,3,0,0,0.0,1.2,0,2,2.39,0,none,FR00987
7.44,23.64,39.0,11.4,4,1,4.28,3.65,21,0,1,2.01,1.5,1,15,3.18,1,promo_abuse,FR00988
3.41,22.74,168.8,4.4,17,0,4.44,4.29,1,0,0,79.57,1.2,0,1,6.67,1,gps_spoofing,FR00989
5.06,14.9,31.8,9.5,1,1,4.73,4.51,3,0,0,0.19,1.0,0,2,2.94,0,none,FR00990
5.12,21.48,39.4,7.8,15,0,4.74,4.73,1,0,0,0.9,1.5,0,2,4.2,0,none,FR00991
2.78,21.93,37.4,4.5,0,1,4.73,4.69,7,0,0,1.63,1.0,0,0,7.89,0,none,FR00992
4.95,22.78,46.3,6.4,12,0,4.26,5.0,5,0,0,0.5,1.2,0,2,4.6,0,none,FR00993
4.22,22.19,56.9,4.4,14,0,4.1,4.63,4,0,0,1.68,1.0,0,0,5.26,0,none,FR00994
11.34,28.91,48.4,14.1,7,0,4.93,3.74,6,0,0,1.48,1.5,0,2,2.55,0,none,FR00995
2.92,21.44,29.4,6.0,22,1,4.28,4.7,4,0,0,0.4,1.0,0,0,7.34,0,none,FR00996
7.91,26.15,34.0,14.0,22,1,4.7,4.62,3,1,0,0.01,1.0,1,1,3.31,0,none,FR00997
2.63,17.07,36.8,4.3,17,0,3.99,4.04,3,0,1,0.0,1.2,0,0,6.49,0,none,FR00998
4.64,19.11,35.2,7.9,20,0,4.4,4.52,8,0,0,1.28,1.0,0,2,4.12,0,none,FR00999
7.31,26.31,24.0,18.3,19,0,4.56,4.23,2,0,0,0.6,2.0,0,2,3.6,0,none,FR01000
4.5,25.43,33.2,8.1,1,1,4.7,5.0,8,0,0,0.0,1.5,0,1,5.65,0,none,FR01001
27.57,54.81,46.0,36.0,12,0,4.2,4.22,5,0,0,1.02,1.0,0,2,1.99,0,none,FR01002
34.72,71.97,36.3,57.4,3,1,4.33,4.45,8,0,0,0.0,1.2,1,0,2.07,0,none,FR01003
3.07,21.27,25.0,7.4,1,1,4.34,4.5,6,0,0,0.03,1.0,1,2,6.93,0,none,FR01004
1.53,17.65,33.1,2.8,7,0,4.51,4.77,8,0,0,0.0,1.0,0,1,11.54,0,none,FR01005
12.99,37.29,20.8,37.5,23,1,4.85,4.54,4,0,0,0.32,2.0,0,2,2.87,0,none,FR01006
7.04,20.28,25.9,16.3,0,1,4.68,4.34,1,0,0,0.0,1.0,0,2,2.88,0,none,FR01007
28.52,57.85,33.2,51.5,17,0,4.2,4.49,1,1,0,1.02,1.0,0,0,2.03,0,none,FR01008
8.39,24.04,41.2,12.2,6,0,4.67,3.71,1,0,1,0.25,1.0,0,0,2.87,0,none,FR01009
10.89,27.31,50.2,13.0,5,1,4.37,4.57,1,0,0,0.48,1.0,0,2,2.51,0,none,FR01010
2.42,10.24,30.7,4.7,18,0,4.64,4.2,2,0,0,1.64,1.5,0,0,4.23,0,none,FR01011
23.42,46.34,43.6,32.2,15,0,4.14,3.76,7,0,0,0.67,1.2,0,1,1.98,0,none,FR01012
2.97,21.06,24.7,7.2,10,0,4.47,5.0,8,0,0,0.43,1.5,0,1,7.09,0,none,FR01013
7.31,19.07,29.6,14.8,1,1,4.48,4.88,8,0,1,0.73,1.0,1,2,2.61,0,none,FR01014
2.83,20.34,36.2,4.7,7,0,4.6,4.39,3,0,0,0.0,1.2,0,2,7.19,0,none,FR01015
2.85,14.55,37.3,4.6,7,0,4.42,4.34,4,0,0,0.92,1.0,0,1,5.11,0,none,FR01016
50.52,447.48,43.0,17.3,23,1,4.41,4.77,4,0,0,0.4,1.0,0,1,8.86,1,fare_manipulation,FR01017
25.57,56.67,26.3,58.3,12,0,4.37,4.03,6,0,0,0.0,1.0,0,2,2.22,0,none,FR01018
4.07,15.44,31.6,7.7,6,0,4.56,5.0,6,0,0,0.0,1.5,0,2,3.79,0,none,FR01019
11.02,31.78,31.5,21.0,20,0,4.66,3.63,5,0,0,1.27,2.0,0,2,2.88,0,none,FR01020
0.29,22.47,268.7,2.4,2,1,4.58,4.57,8,0,0,0.88,2.0,0,1,77.48,1,fake_completion,FR01021
40.29,74.53,31.9,75.8,21,0,4.64,4.22,4,0,0,1.43,1.5,1,1,1.85,0,none,FR01022
2.38,17.29,39.4,3.6,21,0,4.54,4.19,6,0,0,0.77,1.2,0,1,7.26,0,none,FR01023
2.06,20.39,34.2,3.6,0,1,4.51,4.88,4,0,0,0.0,1.2,0,1,9.9,0,none,FR01024
24.44,46.04,35.7,41.1,22,1,4.8,4.31,1,0,0,0.0,1.0,0,2,1.88,0,none,FR01025
10.44,32.0,26.8,23.4,22,1,4.32,3.58,2,0,0,1.98,1.0,0,2,3.07,0,none,FR01026
1.64,16.93,35.0,2.8,5,1,4.6,4.36,1,0,0,0.51,1.2,0,0,10.32,0,none,FR01027
8.78,28.52,133.9,12.7,10,0,4.48,4.2,2,0,1,60.21,2.0,0,2,3.25,1,gps_spoofing,FR01028
4.25,13.13,38.7,6.6,4,1,4.47,4.51,6,0,0,0.9,1.0,0,2,3.09,0,none,FR01029
1.85,16.67,48.4,2.3,4,1,5.0,4.66,6,0,0,0.0,1.2,0,1,9.01,0,none,FR01030
7.87,23.0,38.6,12.2,4,0,4.52,3.69,1,1,1,332.99,1.0,0,1,2.92,1,account_takeover,FR01031
4.03,15.76,39.2,6.2,14,0,4.04,4.39,3,0,1,0.16,1.2,0,2,3.91,0,none,FR01032
14.87,37.7,42.4,21.0,22,1,4.64,4.46,6,0,0,1.39,1.5,0,0,2.54,0,none,FR01033
3.87,18.53,20.6,11.3,15,0,4.78,4.92,1,0,0,0.0,1.2,0,0,4.79,0,none,FR01034
4.27,15.29,32.7,7.8,7,0,4.36,4.15,1,0,0,0.81,1.0,0,2,3.58,0,none,FR01035
5.51,19.95,37.4,8.8,21,0,4.8,4.3,4,0,0,0.77,1.2,0,2,3.62,0,none,FR01036
6.39,23.04,27.4,14.0,11,0,4.54,4.45,2,0,1,0.0,1.0,0,0,3.61,0,none,FR01037
2.8,18.06,50.8,3.3,14,0,4.39,4.34,5,0,0,1.51,1.0,1,0,6.45,0,none,FR01038
10.8,32.39,24.6,26.3,20,0,4.44,4.8,2,0,0,0.3,2.0,1,0,3.0,0,none,FR01039
2.74,12.03,28.9,5.7,21,0,4.83,4.39,5,0,0,0.45,1.5,1,1,4.39,0,none,FR01040
4.68,25.8,28.9,9.7,12,0,4.73,4.45,5,0,0,0.0,1.0,0,0,5.51,0,none,FR01041
16.29,35.93,49.3,19.8,3,1,4.38,4.72,6,0,0,1.37,1.0,0,1,2.21,0,none,FR01042
4.05,19.0,44.1,5.5,18,0,4.06,4.54,2,0,1,2.28,1.5,0,0,4.69,0,none,FR01043
7.25,27.46,31.8,13.7,9,0,4.93,4.35,4,0,0,1.65,1.0,0,1,3.79,0,none,FR01044
7.06,23.96,37.8,11.2,22,1,4.28,4.75,3,0,1,0.75,1.0,0,1,3.39,0,none,FR01045
9.45,33.25,42.9,13.2,17,0,4.31,4.07,1,0,0,0.0,1.2,0,1,3.52,0,none,FR01046
30.95,57.04,39.5,47.0,15,0,4.35,4.48,3,0,0,1.37,1.2,0,2,1.84,0,none,FR01047
4.71,16.52,19.3,14.6,3,1,4.53,3.35,6,0,0,0.88,1.2,0,0,3.51,0,none,FR01048
4.18,22.32,25.0,10.0,11,0,5.0,4.49,7,0,0,0.0,1.0,0,1,5.34,0,none,FR01049
3.44,15.45,40.2,5.1,3,1,4.62,3.98,7,0,0,0.73,1.0,0,1,4.49,0,none,FR01050
10.12,29.19,25.8,23.5,7,0,4.12,4.23,4,0,0,2.15,1.5,0,1,2.88,0,none,FR01051
3.38,14.7,36.2,5.6,6,0,5.0,4.2,3,0,0,0.0,1.0,0,0,4.35,0,none,FR01052
2.91,20.96,35.6,4.9,10,0,4.43,3.95,7,1,0,0.0,1.2,0,1,7.2,0,none,FR01053
9.34,30.32,32.5,17.2,19,0,4.35,4.23,8,0,0,0.17,1.2,0,1,3.25,0,none,FR01054
8.96,26.08,37.0,14.5,13,0,4.27,5.0,3,0,0,0.29,1.2,0,0,2.91,0,none,FR01055
0.87,16.41,225.6,1.4,6,0,4.84,4.19,7,0,0,0.0,1.5,0,2,18.86,1,fake_completion,FR01056
7.93,28.5,32.3,14.7,14,0,3.89,4.68,6,0,0,0.0,1.2,0,1,3.59,0,none,FR01057
3.94,16.18,29.3,8.1,3,1,4.54,3.95,7,0,0,1.35,1.0,0,1,4.11,0,none,FR01058
14.31,38.08,45.6,18.8,7,0,4.8,4.49,2,0,0,0.64,1.0,1,0,2.66,0,none,FR01059
1.94,13.27,52.3,2.2,15,0,3.94,4.2,3,0,0,0.95,1.0,0,0,6.84,0,none,FR01060
9.46,28.4,32.9,17.3,20,0,4.61,4.47,4,0,0,0.78,1.2,0,2,3.0,0,none,FR01061
3.72,19.85,42.5,5.3,18,0,4.57,4.5,2,0,1,0.63,1.0,0,2,5.34,0,none,FR01062
17.2,40.88,29.5,35.0,15,0,4.08,4.55,7,0,0,1.17,1.0,1,0,2.38,0,none,FR01063
28.56,54.39,26.6,64.4,14,0,4.82,4.48,2,0,0,0.27,1.2,1,1,1.9,0,none,FR01064
12.42,32.66,33.6,22.2,1,0,4.44,4.44,3,1,1,242.39,1.0,0,0,2.63,1,account_takeover,FR01065
2.34,14.71,46.4,3.0,18,0,4.79,4.6,5,0,0,0.29,1.0,0,1,6.29,0,none,FR01066
1.73,18.47,37.5,2.8,0,1,4.67,4.61,2,0,0,0.92,1.0,0,0,10.68,0,none,FR01067
16.67,33.79,32.6,30.7,13,0,4.43,5.0,6,0,0,0.0,1.0,0,0,2.03,0,none,FR01068
10.12,31.94,37.2,16.3,12,0,4.74,4.14,7,0,0,0.63,1.0,0,1,3.16,0,none,FR01069
13.31,30.12,22.3,35.8,20,0,4.69,4.47,1,0,0,0.91,2.0,0,2,2.26,0,none,FR01070
8.16,22.79,22.9,21.4,12,0,4.3,4.48,2,0,0,0.86,1.2,0,0,2.79,0,none,FR01071
1.97,20.97,35.6,3.3,14,0,4.47,4.28,3,0,0,0.0,1.0,0,1,10.64,0,none,FR01072
9.44,28.08,30.0,18.9,15,0,4.5,4.78,4,0,0,0.0,1.0,0,0,2.97,0,none,FR01073
9.04,28.72,41.8,13.0,22,1,4.71,4.57,4,0,0,0.0,1.0,0,1,3.18,0,none,FR01074
7.86,21.97,28.1,16.8,19,0,4.52,4.86,6,1,1,0.0,1.0,1,1,2.8,0,none,FR01075
8.97,27.69,46.7,11.5,7,0,4.9,4.75,2,0,0,2.17,2.0,0,0,3.09,0,none,FR01076
6.04,26.71,52.5,6.9,5,1,4.43,3.79,1,0,0,1.26,1.0,0,1,4.42,0,none,FR01077
10.02,26.48,24.7,24.3,13,0,4.57,4.51,5,0,0,1.29,1.0,0,0,2.64,0,none,FR01078
3.81,18.32,45.4,5.0,23,1,4.26,4.21,7,0,1,0.5,1.2,0,0,4.81,0,none,FR01079
14.86,41.69,28.2,31.6,17,0,4.61,4.62,6,0,0,0.33,1.0,0,1,2.81,0,none,FR01080
2.98,20.18,33.5,5.3,4,1,4.46,4.24,2,0,0,0.04,1.0,0,1,6.77,0,none,FR01081
2.93,19.16,43.7,4.0,0,1,4.86,3.96,7,0,0,1.14,1.2,0,0,6.54,0,none,FR01082
18.19,36.29,34.9,31.3,0,1,4.77,4.11,6,0,0,0.25,2.0,0,1,2.0,0,none,FR01083
1.8,18.36,24.5,4.4,11,0,4.39,4.82,6,0,0,0.61,1.2,0,2,10.2,0,none,FR01084
7.15,29.81,34.6,12.4,18,0,4.47,5.0,3,0,0,0.55,1.2,0,1,4.17,0,none,FR01085
2.41,18.0,35.7,4.1,9,0,4.96,3.85,5,0,1,0.0,1.0,0,0,7.47,0,none,FR01086
12.18,31.21,38.6,18.9,0,1,4.87,5.0,5,0,0,0.0,1.0,0,2,2.56,0,none,FR01087
9.39,24.68,31.0,18.2,8,0,4.81,4.98,8,0,0,0.79,1.2,0,0,2.63,0,none,FR01088
2.36,19.12,32.6,4.3,1,1,4.67,4.52,5,0,0,0.36,1.5,0,1,8.1,0,none,FR01089
16.81,41.04,32.2,31.3,12,0,4.03,3.76,1,0,0,0.0,2.0,0,1,2.44,0,none,FR01090
25.99,50.8,30.9,50.5,19,0,4.39,4.49,1,0,0,0.28,1.2,0,0,1.95,0,none,FR01091
15.33,31.54,29.5,31.2,8,0,3.95,4.87,2,0,1,1.77,1.2,0,0,2.06,0,none,FR01092
2.77,20.38,38.9,4.3,9,0,4.27,4.77,8,0,0,1.42,1.0,0,1,7.36,0,none,FR01093
1.68,15.71,39.1,2.6,16,0,4.72,4.25,6,0,0,2.1,1.0,0,2,9.35,0,none,FR01094
3.02,22.19,31.1,5.8,5,1,4.93,4.15,1,0,0,0.76,1.0,0,1,7.35,0,none,FR01095
20.72,45.8,37.1,33.5,6,0,5.0,4.26,2,0,1,0.72,1.2,0,2,2.21,0,none,FR01096
8.96,29.1,44.3,12.1,10,0,4.61,3.74,7,0,0,0.06,1.0,0,1,3.25,0,none,FR01097
3.77,17.28,39.2,5.8,3,1,3.95,3.78,1,0,1,1.99,1.2,0,1,4.58,0,none,FR01098
7.54,21.25,26.6,17.0,19,0,4.71,4.86,5,0,0,1.03,1.2,1,0,2.82,0,none,FR01099
7.39,22.84,36.8,12.0,11,0,4.34,4.54,4,0,0,0.9,1.2,0,0,3.09,0,none,FR01100
2.17,17.49,40.6,3.2,1,1,4.69,4.85,6,1,0,0.0,1.2,1,2,8.06,0,none,FR01101
18.54,42.71,36.5,30.5,2,1,4.53,3.63,8,0,0,2.07,2.0,0,0,2.3,0,none,FR01102
21.2,48.71,30.6,41.6,18,0,4.74,4.71,1,0,0,0.26,1.5,0,0,2.3,0,none,FR01103
2.47,18.02,17.7,8.4,20,0,4.49,4.83,2,0,0,0.18,1.0,0,0,7.3,0,none,FR01104
12.94,32.05,40.2,19.3,6,0,4.49,3.36,8,0,0,2.16,1.0,0,1,2.48,0,none,FR01105
